	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Chg/DChg_Efficiency	Engy_Chg	Engy_DChg	REngy_Chg	REngy_Dchg	CC_Chg_Ratio	CC_Chg_Cap	Plat_Cap	Plat_Capacity_Density	Plat_Efficiency	Plat_Time	Capacitance_Chg	Capacitance_DChg	IR	Mid_value_Voltage	Discharge_Fading_Ratio	Charge_Time	Discharge_Time	Charge_IR	Discharge_IR	End_Temperature	Net_Cap_DChg	Net_Engy_DChg
1397	69.44	69.44	69435.68	69444.76	100.013	246.56	244.02	246562.73	244015.18	92.27	64.07	17.47	17470.52	25.16	0:29:58.000	392353.56	387298.42	0.000	3543.2	217.04	2:07:41.000	1:59:07.000	208.691	140.351	0.0	0.01	-2.55	
1398	69.39	69.43	69390.97	69425.58	100.050	246.40	243.95	246402.71	243953.04	92.29	64.04	17.48	17480.28	25.18	0:29:59.000	392840.87	386831.91	0.000	3543.5	216.98	2:07:25.000	1:59:05.000	221.555	140.070	0.0	0.03	-2.45	
1399	69.44	69.44	69436.81	69435.30	99.998	246.58	243.99	246577.68	243993.42	92.30	64.09	17.46	17460.85	25.15	0:29:57.000	393100.36	386886.05	0.000	3543.5	217.01	2:07:42.000	1:59:06.000	225.843	140.281	0.0	-0.00	-2.58	
1400	69.44	69.45	69438.83	69445.02	100.009	246.58	244.02	246577.14	244021.21	92.30	64.09	17.48	17480.28	25.17	0:29:59.000	392556.22	386581.20	0.000	3543.5	217.04	2:07:30.000	1:59:07.000	212.979	140.210	0.0	0.01	-2.56	
1401	69.43	69.44	69428.52	69435.30	100.010	246.54	243.99	246542.56	243991.95	92.31	64.09	17.48	17480.28	25.17	0:29:59.000	392313.12	387065.78	0.000	3543.5	217.01	2:07:29.000	1:59:06.000	217.267	140.070	0.0	0.01	-2.55	
1402	69.46	69.45	69455.05	69445.02	99.986	246.64	244.02	246639.57	244023.74	92.31	64.11	17.47	17470.57	25.16	0:29:58.000	393203.63	386940.20	0.000	3543.5	217.04	2:07:43.000	1:59:07.000	221.555	140.105	0.0	-0.01	-2.62	
1403	69.44	69.39	69438.78	69386.72	99.925	246.58	243.81	246584.26	243814.83	92.30	64.09	17.44	17441.42	25.14	0:29:55.000	392186.38	386256.66	0.000	3543.5	216.85	2:07:39.000	1:59:01.000	204.403	140.070	0.0	-0.05	-2.77	
1404	69.00	70.16	69002.23	70160.79	101.679	244.58	246.70	244578.01	246699.29	100.00	69.00	20.77	20773.65	29.61	4:09:47.000	386928.41	390022.90	0.000	3547.2	219.27	13:49:41.000	14:03:37.000	225.169	250.501	0.0	1.16	2.12	
1405	70.42	69.39	70422.94	69386.66	98.528	249.84	243.80	249837.42	243801.68	91.00	64.08	17.46	17460.85	25.16	0:29:57.000	395387.68	386794.61	0.000	3543.2	216.85	2:09:21.000	1:59:01.000	255.191	147.833	0.0	-1.04	-6.04	
1406	69.53	69.41	69531.85	69406.15	99.819	246.91	243.88	246909.67	243881.22	92.19	64.10	17.47	17470.57	25.17	0:29:58.000	393452.77	387083.10	0.000	3543.2	216.91	2:07:58.000	1:59:03.000	221.555	147.722	0.0	-0.13	-3.03	
1407	69.40	69.43	69395.29	69425.58	100.044	246.43	243.95	246432.72	243948.52	92.27	64.03	17.47	17470.57	25.16	0:29:58.000	392680.04	387011.61	0.000	3543.2	216.98	2:07:37.000	1:59:05.000	217.267	147.833	0.0	0.03	-2.48	
1408	69.39	69.40	69388.72	69396.42	100.011	246.41	243.84	246408.99	243842.45	92.30	64.04	17.46	17460.85	25.16	0:29:57.000	392828.13	386849.06	0.000	3543.2	216.88	2:07:42.000	1:59:02.000	221.555	140.105	0.0	0.01	-2.57	
1409	69.40	69.38	69404.80	69375.67	99.958	246.46	243.77	246464.23	243768.08	92.34	64.09	17.47	17470.38	25.18	0:29:58.000	393104.59	386913.09	0.000	3543.2	216.82	2:07:33.000	1:59:00.000	225.876	140.105	0.0	-0.03	-2.70	
1410	69.35	69.35	69345.00	69347.82	100.004	246.26	243.67	246255.67	243666.78	92.39	64.07	17.44	17441.40	25.15	0:29:55.000	392951.38	386040.14	0.000	3542.9	216.73	2:07:32.000	1:58:57.000	225.843	140.105	0.0	0.00	-2.59	
1411	69.41	69.40	69406.26	69396.43	99.986	246.47	243.85	246466.09	243848.48	92.36	64.10	17.49	17490.00	25.20	0:30:00.000	392187.32	386849.10	0.000	3543.2	216.88	2:07:32.000	1:59:02.000	221.555	147.574	0.0	-0.01	-2.62	
1412	69.38	69.34	69379.51	69338.13	99.940	246.38	243.63	246375.23	243633.87	92.39	64.10	17.46	17460.85	25.18	0:29:57.000	392590.73	386165.33	0.000	3542.9	216.70	2:07:19.000	1:58:56.000	221.555	147.685	0.0	-0.04	-2.74	
1413	69.38	69.38	69376.42	69376.82	100.001	246.37	243.77	246365.18	243774.34	92.35	64.07	17.47	17470.46	25.18	0:29:58.000	392203.36	386919.52	0.000	3543.2	216.82	2:07:37.000	1:59:00.000	217.267	140.456	0.0	0.00	-2.59	
1414	69.30	69.34	69301.59	69336.83	100.051	246.10	243.63	246095.18	243633.62	92.41	64.04	17.48	17480.23	25.21	0:29:59.000	391965.03	386158.11	0.000	3542.9	216.70	2:07:09.000	1:58:56.000	208.691	140.070	0.0	0.04	-2.46	
1415	69.34	69.30	69342.61	69298.14	99.936	246.24	243.49	246237.29	243494.79	92.42	64.09	17.46	17460.01	25.20	0:29:57.000	391827.67	386480.74	0.000	3542.9	216.58	2:07:23.000	1:58:52.000	212.979	140.386	0.0	-0.04	-2.74	
1416	69.33	69.33	69327.08	69328.29	100.002	246.19	243.60	246186.81	243597.42	92.42	64.07	17.48	17480.22	25.21	0:29:59.000	392849.83	386110.54	0.000	3542.9	216.67	2:07:19.000	1:58:55.000	225.843	140.140	0.0	0.00	-2.59	
1417	69.37	69.31	69369.73	69308.86	99.912	246.34	243.53	246341.47	243533.83	92.39	64.09	17.46	17460.85	25.19	0:29:57.000	392165.58	386181.57	0.000	3542.9	216.61	2:07:35.000	1:58:53.000	217.267	140.668	0.0	-0.06	-2.81	
1418	69.38	69.33	69375.11	69327.95	99.932	246.36	243.61	246356.04	243608.17	92.38	64.09	17.46	17460.74	25.19	0:29:57.000	392380.83	386646.96	0.000	3543.2	216.67	2:07:43.000	1:58:55.000	217.267	140.492	0.0	-0.05	-2.75	
1419	69.35	69.38	69349.11	69376.50	100.039	246.27	243.78	246266.87	243776.86	92.40	64.08	17.49	17489.86	25.21	0:30:00.000	392789.18	386199.78	0.000	3542.9	216.82	2:07:34.000	1:59:00.000	225.843	147.574	0.0	0.03	-2.49	
1420	69.36	69.31	69359.31	69308.97	99.927	246.30	243.54	246300.85	243536.05	92.40	64.09	17.46	17460.85	25.19	0:29:57.000	392106.64	386361.54	0.000	3542.9	216.61	2:07:36.000	1:58:53.000	221.555	140.210	0.0	-0.05	-2.76	
1421	69.37	69.34	69374.94	69338.12	99.947	246.36	243.64	246358.40	243640.10	92.40	64.10	17.47	17470.56	25.20	0:29:58.000	392750.12	386703.67	0.000	3543.2	216.70	2:07:42.000	1:58:56.000	225.843	147.648	0.0	-0.04	-2.72	
1422	69.37	69.36	69371.53	69357.35	99.980	246.34	243.70	246343.18	243702.89	92.39	64.09	17.48	17480.19	25.20	0:29:59.000	392545.57	386631.26	0.000	3543.2	216.76	2:07:33.000	1:58:58.000	217.267	147.611	0.0	-0.01	-2.64	
1423	69.38	69.37	69379.07	69365.31	99.980	246.37	243.73	246371.09	243725.48	92.39	64.10	17.47	17470.01	25.19	0:29:58.000	392403.21	385958.45	0.000	3542.9	216.79	2:07:35.000	1:58:59.000	213.009	140.210	0.0	-0.01	-2.65	
1424	69.38	69.34	69375.70	69337.06	99.944	246.35	243.64	246352.95	243635.31	92.40	64.10	17.47	17470.36	25.20	0:29:58.000	392199.32	386697.77	0.000	3542.9	216.70	2:07:27.000	1:58:56.000	225.843	140.105	0.0	-0.04	-2.72	
1425	69.33	69.33	69329.36	69334.73	100.008	246.19	243.63	246192.23	243627.83	92.39	64.05	17.48	17479.44	25.21	0:29:59.000	392862.73	386684.76	0.000	3542.9	216.69	2:07:36.000	1:58:56.000	225.843	140.070	0.0	0.01	-2.56	
1426	69.38	69.35	69376.57	69352.23	99.965	246.37	243.69	246365.22	243689.09	92.35	64.07	17.46	17459.59	25.18	0:29:57.000	393130.27	386782.37	0.000	3543.2	216.75	2:07:46.000	1:58:58.000	225.843	140.245	0.0	-0.02	-2.68	
1427	69.38	69.35	69381.61	69346.20	99.949	246.38	243.64	246376.24	243640.58	92.41	64.11	17.46	17460.51	25.18	0:29:57.000	393158.79	386031.10	0.000	3542.2	216.73	2:07:38.000	1:58:57.000	225.876	140.140	0.0	-0.04	-2.74	
1428	69.33	69.29	69327.40	69288.49	99.944	246.18	243.46	246180.90	243461.58	92.42	64.07	17.47	17470.35	25.21	0:29:58.000	391926.26	385888.88	0.000	3542.9	216.55	2:07:25.000	1:58:51.000	221.587	140.070	0.0	-0.04	-2.72	
1429	69.32	69.35	69315.44	69351.69	100.052	246.14	243.69	246142.73	243687.99	92.39	64.04	17.48	17478.16	25.20	0:29:59.000	392228.20	386599.69	0.000	3542.9	216.74	2:07:32.000	1:58:58.000	225.843	140.281	0.0	0.04	-2.45	
1430	69.28	69.31	69275.77	69306.16	100.044	245.99	243.51	245989.11	243506.26	92.45	64.04	17.47	17466.76	25.20	0:29:58.000	392373.79	385629.35	0.000	3542.9	216.60	2:07:22.000	1:58:54.000	225.843	140.140	0.0	0.03	-2.48	
1431	69.34	69.31	69337.88	69311.23	99.962	246.21	243.53	246214.93	243530.59	92.42	64.08	17.48	17475.93	25.21	0:29:59.000	391800.91	386015.50	0.000	3542.9	216.62	2:07:36.000	1:58:55.000	221.555	140.527	0.0	-0.03	-2.68	
1432	69.32	69.33	69322.99	69333.41	100.015	246.16	243.62	246158.31	243615.37	92.42	64.07	17.48	17477.41	25.21	0:29:59.000	392086.02	386497.82	0.000	3542.9	216.69	2:07:29.000	1:58:57.000	221.619	140.386	0.0	0.01	-2.54	
1433	69.32	69.35	69322.92	69345.41	100.032	246.17	243.66	246167.68	243661.78	92.42	64.07	17.48	17479.63	25.21	0:29:59.000	392455.61	386564.66	0.000	3542.9	216.72	2:07:38.000	1:58:57.000	221.619	140.281	0.0	0.02	-2.51	
1434	69.35	69.31	69348.47	69309.18	99.943	246.26	243.53	246255.69	243531.94	92.38	64.06	17.45	17449.39	25.18	0:29:56.000	392476.81	386542.28	0.000	3542.9	216.61	2:07:44.000	1:58:54.000	212.979	130.163	0.0	-0.04	-2.72	
1435	69.26	69.31	69261.16	69305.32	100.064	245.95	243.51	245949.46	243513.75	92.43	64.02	17.46	17457.49	25.19	0:29:57.000	392105.98	386520.74	0.000	3542.9	216.60	2:07:15.000	1:58:54.000	217.329	140.175	0.0	0.04	-2.44	
1436	69.36	69.33	69358.23	69330.50	99.960	246.29	243.61	246287.54	243605.04	92.42	64.10	17.47	17465.99	25.19	0:29:58.000	392902.63	386481.59	0.000	3542.9	216.68	2:07:42.000	1:58:57.000	217.298	130.130	0.0	-0.03	-2.68	
1437	69.34	69.33	69344.31	69325.29	99.973	246.24	243.59	246236.66	243586.08	92.45	64.11	17.48	17477.69	25.21	0:29:59.000	392761.99	386632.16	0.000	3542.9	216.66	2:07:31.000	1:58:56.000	225.908	140.070	0.0	-0.02	-2.65	
1438	69.35	69.31	69351.59	69314.80	99.947	246.26	243.55	246260.59	243545.34	92.43	64.10	17.46	17457.84	25.19	0:29:57.000	392617.93	386035.40	0.000	3542.9	216.63	2:07:33.000	1:58:55.000	217.329	140.386	0.0	-0.04	-2.72	
1439	69.30	69.27	69296.15	69268.92	99.961	246.06	243.39	246058.21	243385.52	92.51	64.11	17.48	17476.96	25.23	0:29:59.000	392180.71	385959.00	0.000	3542.5	216.49	2:07:06.000	1:58:50.000	221.587	130.163	0.0	-0.03	-2.67	
1440	69.35	69.28	69345.29	69283.75	99.911	246.24	243.44	246240.32	243444.88	92.46	64.12	17.48	17479.37	25.23	0:29:59.000	392582.26	386220.95	0.000	3542.9	216.53	2:07:24.000	1:58:51.000	225.908	140.175	0.0	-0.06	-2.80	
1441	69.33	69.28	69329.50	69278.11	99.926	246.19	243.42	246185.80	243419.54	92.46	64.10	17.47	17469.98	25.22	0:29:58.000	392492.86	386010.18	0.000	3542.9	216.51	2:07:27.000	1:58:50.000	221.555	140.105	0.0	-0.05	-2.77	
1442	69.30	69.32	69304.31	69315.51	100.016	246.09	243.56	246092.11	243557.56	92.43	64.06	17.47	17470.04	25.20	0:29:58.000	391980.41	386577.61	0.000	3542.9	216.63	2:07:26.000	1:58:54.000	217.298	140.175	0.0	0.01	-2.53	
1443	69.28	69.24	69277.64	69237.51	99.942	246.00	243.28	246001.19	243277.41	92.47	64.06	17.45	17449.91	25.20	0:29:56.000	392384.39	385784.01	0.000	3542.9	216.39	2:07:32.000	1:58:46.000	221.587	140.210	0.0	-0.04	-2.72	
1444	69.34	69.26	69344.67	69259.71	99.877	246.24	243.37	246239.29	243370.01	92.45	64.11	17.46	17460.71	25.21	0:29:57.000	392208.69	386086.95	0.000	3542.9	216.46	2:07:34.000	1:58:48.000	217.267	140.140	0.0	-0.08	-2.87	
1445	69.30	69.30	69300.56	69299.18	99.998	246.09	243.50	246093.06	243504.10	92.43	64.05	17.45	17451.13	25.18	0:29:56.000	392329.03	386127.61	0.000	3542.9	216.58	2:07:37.000	1:58:52.000	221.555	140.281	0.0	-0.00	-2.59	
1446	69.33	69.29	69332.28	69289.51	99.938	246.20	243.47	246197.84	243466.56	92.45	64.10	17.46	17460.83	25.20	0:29:57.000	392508.60	386253.08	0.000	3542.9	216.55	2:07:24.000	1:58:51.000	225.843	140.070	0.0	-0.04	-2.73	
1447	69.32	69.33	69324.19	69333.14	100.013	246.17	243.62	246174.48	243615.73	92.42	64.07	17.46	17460.34	25.18	0:29:57.000	392462.81	386316.81	0.000	3542.9	216.69	2:07:38.000	1:58:56.000	221.555	140.175	0.0	0.01	-2.56	
1448	69.34	69.31	69340.08	69314.42	99.963	246.22	243.55	246219.00	243546.92	92.43	64.09	17.47	17466.92	25.20	0:29:58.000	392182.69	385854.18	0.000	3542.9	216.63	2:07:38.000	1:58:55.000	217.329	140.175	0.0	-0.03	-2.67	
1449	69.32	69.26	69317.53	69257.81	99.914	246.14	243.34	246139.54	243344.91	92.44	64.08	17.47	17468.27	25.22	0:29:58.000	392055.16	386076.39	0.000	3542.9	216.45	2:07:26.000	1:58:49.000	225.908	140.492	0.0	-0.06	-2.79	
1450	69.33	69.29	69326.03	69291.99	99.951	246.18	243.47	246176.42	243473.23	92.45	64.09	17.48	17477.79	25.22	0:29:59.000	391918.51	386266.92	0.000	3542.9	216.56	2:07:36.000	1:58:52.000	208.691	140.105	0.0	-0.03	-2.70	
1451	69.30	69.33	69303.71	69325.94	100.032	246.10	243.60	246102.97	243597.56	92.45	64.07	17.49	17489.14	25.23	0:30:00.000	392717.41	386456.13	0.000	3542.9	216.66	2:07:25.000	1:58:55.000	230.132	140.175	0.0	0.02	-2.51	
1452	69.33	69.33	69332.24	69325.59	99.990	246.20	243.59	246197.73	243589.76	92.45	64.10	17.46	17460.38	25.19	0:29:57.000	392693.64	385737.47	0.000	3542.9	216.66	2:07:42.000	1:58:55.000	225.843	140.351	0.0	-0.01	-2.61	
1453	69.29	69.24	69293.03	69241.73	99.926	246.05	243.29	246051.99	243291.14	92.46	64.07	17.49	17488.81	25.26	0:30:00.000	391547.50	385986.75	0.000	3542.9	216.40	2:07:18.000	1:58:47.000	221.555	140.527	0.0	-0.05	-2.76	
1454	68.97	70.09	68974.28	70092.87	101.622	244.47	246.46	244467.82	246458.66	100.00	68.97	20.77	20772.26	29.64	4:09:46.000	386170.12	389645.34	0.000	3547.2	219.06	13:49:21.000	14:02:48.000	185.185	250.501	0.0	1.12	1.99	
1455	70.30	69.22	70299.22	69222.02	98.468	249.40	243.21	249395.56	243214.77	91.14	64.07	17.48	17475.63	25.25	0:29:59.000	394877.80	385876.85	0.000	3542.9	216.34	2:09:18.000	1:58:46.000	255.255	147.611	0.0	-1.08	-6.18	
1456	69.38	69.26	69383.61	69264.35	99.828	246.36	243.37	246359.94	243372.30	92.33	64.06	17.48	17477.43	25.23	0:29:59.000	392860.98	386292.27	0.000	3542.9	216.47	2:07:31.000	1:58:50.000	221.587	130.098	0.0	-0.12	-2.99	
1457	69.32	69.23	69322.31	69229.80	99.867	246.16	243.25	246160.33	243250.57	92.42	64.07	17.46	17457.79	25.22	0:29:57.000	392637.35	385562.00	0.000	3542.9	216.36	2:07:28.000	1:58:46.000	221.587	140.175	0.0	-0.09	-2.91	
1458	69.31	69.27	69308.09	69265.88	99.939	246.11	243.37	246106.42	243373.98	92.43	64.06	17.47	17467.59	25.22	0:29:58.000	392063.37	385405.22	0.000	3542.9	216.48	2:07:34.000	1:58:50.000	217.298	130.261	0.0	-0.04	-2.73	
1459	69.31	69.28	69308.77	69281.53	99.961	246.10	243.43	246101.80	243429.25	92.45	64.08	17.47	17467.13	25.21	0:29:58.000	391636.46	385850.11	0.000	3542.9	216.53	2:07:26.000	1:58:52.000	221.587	140.386	0.0	-0.03	-2.67	
1460	69.31	69.25	69310.11	69251.01	99.915	246.11	243.32	246106.31	243318.62	92.49	64.10	17.48	17475.48	25.23	0:29:59.000	391828.52	386038.43	0.000	3542.5	216.43	2:07:22.000	1:58:49.000	217.329	147.648	0.0	-0.06	-2.79	
1461	69.30	69.25	69297.53	69252.72	99.935	246.07	243.33	246067.83	243332.36	92.48	64.09	17.47	17465.71	25.22	0:29:58.000	392311.87	385868.75	0.000	3542.9	216.44	2:07:40.000	1:58:49.000	225.908	140.175	0.0	-0.04	-2.74	
1462	69.27	69.26	69273.77	69259.68	99.980	245.98	243.35	245980.23	243352.18	92.52	64.09	17.46	17456.77	25.20	0:29:57.000	392424.22	385907.49	0.000	3542.9	216.46	2:07:13.000	1:58:49.000	225.843	130.065	0.0	-0.01	-2.63	
1463	69.25	69.23	69254.03	69227.47	99.962	245.91	243.25	245912.66	243246.46	92.52	64.07	17.47	17467.91	25.23	0:29:58.000	391880.71	386086.62	0.000	3542.5	216.36	2:07:20.000	1:58:46.000	221.555	140.105	0.0	-0.03	-2.67	
1464	69.22	69.17	69217.06	69174.53	99.939	245.78	243.05	245781.95	243052.50	92.60	64.09	17.44	17439.69	25.21	0:29:55.000	391671.53	385791.34	0.000	3542.2	216.19	2:06:55.000	1:58:40.000	213.009	140.316	0.0	-0.04	-2.73	
1465	69.27	69.25	69265.88	69248.82	99.975	245.96	243.31	245956.36	243313.46	92.52	64.09	17.46	17456.79	25.21	0:29:57.000	391763.03	385489.01	0.000	3542.9	216.42	2:07:21.000	1:58:48.000	208.721	140.175	0.0	-0.02	-2.64	
1466	69.28	69.24	69277.29	69241.11	99.948	245.99	243.29	245991.56	243287.19	92.51	64.09	17.47	17465.81	25.22	0:29:58.000	391642.96	385804.07	0.000	3542.9	216.40	2:07:30.000	1:58:48.000	221.619	140.351	0.0	-0.04	-2.70	
1467	69.25	69.17	69246.97	69172.75	99.893	245.88	243.04	245884.52	243043.08	92.53	64.07	17.43	17426.74	25.19	0:29:54.000	391840.76	385423.15	0.000	3542.5	216.19	2:07:29.000	1:58:41.000	221.619	140.210	0.0	-0.07	-2.84	
1468	69.27	69.24	69271.96	69235.61	99.948	245.98	243.27	245975.34	243273.78	92.54	64.10	17.46	17456.85	25.21	0:29:57.000	392352.20	386131.99	0.000	3542.9	216.38	2:07:29.000	1:58:47.000	230.197	140.316	0.0	-0.04	-2.70	
1469	69.25	69.23	69248.82	69231.69	99.975	245.90	243.26	245899.11	243256.57	92.54	64.09	17.46	17457.91	25.22	0:29:57.000	392036.09	385572.56	0.000	3542.5	216.37	2:07:15.000	1:58:46.000	217.298	140.140	0.0	-0.02	-2.64	
1470	69.28	69.24	69282.51	69236.09	99.933	246.01	243.28	246012.84	243275.19	92.51	64.09	17.48	17475.90	25.24	0:29:59.000	391857.09	385776.06	0.000	3542.9	216.38	2:07:31.000	1:58:47.000	221.555	140.140	0.0	-0.05	-2.74	
1471	69.23	69.25	69229.84	69251.49	100.031	245.83	243.33	245828.67	243325.34	92.55	64.07	17.48	17475.36	25.23	0:29:59.000	391928.65	385503.90	0.000	3542.5	216.43	2:07:19.000	1:58:49.000	225.908	140.140	0.0	0.02	-2.50	
1472	69.25	69.27	69252.24	69265.12	100.019	245.90	243.38	245904.76	243378.36	92.53	64.08	17.47	17467.27	25.22	0:29:58.000	391501.35	386117.13	0.000	3542.9	216.47	2:07:30.000	1:58:50.000	221.619	140.105	0.0	0.01	-2.53	
1473	69.27	69.24	69269.27	69242.21	99.961	245.97	243.30	245972.20	243297.50	92.53	64.10	17.47	17466.10	25.22	0:29:58.000	391966.96	386168.81	0.000	3542.9	216.40	2:07:25.000	1:58:48.000	217.298	140.245	0.0	-0.03	-2.67	
1474	69.25	69.27	69254.60	69273.16	100.027	245.92	243.41	245915.45	243410.63	92.51	64.06	17.49	17485.93	25.24	0:30:00.000	392068.83	385982.65	0.000	3542.9	216.50	2:07:33.000	1:58:51.000	217.329	140.316	0.0	0.02	-2.50	
1475	69.23	69.21	69234.53	69213.49	99.970	245.85	243.20	245846.66	243196.74	92.52	64.06	17.46	17455.90	25.22	0:29:57.000	391770.36	386188.13	0.000	3542.5	216.31	2:07:28.000	1:58:45.000	221.619	147.685	0.0	-0.02	-2.65	
1476	69.22	69.19	69221.90	69192.36	99.957	245.80	243.11	245798.29	243114.84	92.57	64.08	17.47	17465.86	25.24	0:29:58.000	392315.54	385890.78	0.000	3542.5	216.25	2:07:11.000	1:58:43.000	221.619	130.228	0.0	-0.03	-2.68	
1477	69.19	69.20	69193.77	69203.54	100.014	245.69	243.16	245692.72	243155.31	92.57	64.05	17.48	17476.00	25.25	0:29:59.000	391724.44	385953.15	0.000	3542.5	216.28	2:07:11.000	1:58:44.000	217.329	147.833	0.0	0.01	-2.54	
1478	69.23	69.20	69225.41	69196.30	99.958	245.81	243.14	245812.55	243140.68	92.54	64.06	17.48	17475.83	25.26	0:29:59.000	392273.67	385912.75	0.000	3542.5	216.26	2:07:22.000	1:58:43.000	230.197	140.210	0.0	-0.03	-2.67	
1479	69.20	69.18	69203.61	69183.36	99.971	245.73	243.08	245730.58	243082.38	92.58	64.07	17.47	17465.74	25.25	0:29:58.000	391965.07	385661.32	0.000	3542.5	216.22	2:07:08.000	1:58:42.000	221.619	147.759	0.0	-0.02	-2.65	
1480	69.21	69.19	69212.81	69192.77	99.971	245.76	243.12	245762.84	243118.63	92.59	64.09	17.48	17475.29	25.26	0:29:59.000	391893.85	385893.09	0.000	3542.5	216.25	2:07:14.000	1:58:43.000	221.587	130.293	0.0	-0.02	-2.64	
1481	69.21	69.19	69205.11	69194.56	99.985	245.74	243.13	245740.59	243129.59	92.56	64.06	17.48	17476.23	25.26	0:29:59.000	392220.40	385365.75	0.000	3542.5	216.25	2:07:13.000	1:58:43.000	221.619	130.358	0.0	-0.01	-2.61	
1482	69.25	69.22	69253.01	69222.40	99.956	245.91	243.22	245913.68	243221.62	92.53	64.08	17.47	17466.47	25.23	0:29:58.000	391874.96	385878.96	0.000	3542.5	216.34	2:07:37.000	1:58:46.000	225.908	140.105	0.0	-0.03	-2.69	
1483	69.25	69.23	69245.36	69231.69	99.980	245.88	243.25	245883.23	243254.27	92.55	64.08	17.48	17475.45	25.24	0:29:59.000	391646.94	386110.10	0.000	3542.5	216.37	2:07:22.000	1:58:47.000	213.040	140.175	0.0	-0.01	-2.63	
1484	69.23	69.17	69232.01	69173.98	99.916	245.83	243.05	245831.77	243053.36	92.56	64.08	17.45	17446.23	25.22	0:29:56.000	391817.70	385251.14	0.000	3542.5	216.19	2:07:16.000	1:58:41.000	208.750	130.163	0.0	-0.06	-2.78	
1485	69.20	69.20	69198.94	69202.68	100.005	245.72	243.15	245720.54	243153.54	92.60	64.08	17.48	17476.04	25.25	0:29:59.000	391815.35	385232.15	0.000	3542.5	216.28	2:07:11.000	1:58:44.000	225.876	130.293	0.0	0.00	-2.57	
1486	69.24	69.22	69240.35	69222.36	99.974	245.86	243.22	245860.82	243222.59	92.52	64.06	17.47	17465.95	25.23	0:29:58.000	391618.63	385699.55	0.000	3542.9	216.34	2:07:31.000	1:58:46.000	225.908	140.210	0.0	-0.02	-2.64	
1487	69.26	69.23	69262.16	69228.92	99.952	245.95	243.25	245945.47	243250.82	92.53	64.09	17.48	17477.35	25.25	0:29:59.000	392111.62	385736.14	0.000	3542.9	216.36	2:07:38.000	1:58:46.000	225.908	140.140	0.0	-0.03	-2.69	
1488	69.25	69.22	69254.15	69223.70	99.956	245.92	243.23	245917.17	243229.29	92.53	64.08	17.48	17476.91	25.25	0:29:59.000	392313.06	385707.03	0.000	3542.9	216.34	2:07:31.000	1:58:46.000	225.843	130.588	0.0	-0.03	-2.69	
1489	69.24	69.21	69238.88	69214.06	99.964	245.86	243.19	245860.59	243193.41	92.54	64.07	17.45	17446.27	25.21	0:29:56.000	391610.31	386011.80	0.000	3542.5	216.31	2:07:28.000	1:58:45.000	217.329	140.456	0.0	-0.02	-2.67	
1490	69.22	69.18	69215.05	69184.02	99.955	245.77	243.08	245773.02	243084.90	92.57	64.07	17.48	17475.77	25.26	0:29:59.000	391475.52	385485.95	0.000	3542.5	216.22	2:07:15.000	1:58:42.000	208.750	140.105	0.0	-0.03	-2.69	
1491	69.21	69.21	69205.96	69211.53	100.008	245.74	243.18	245736.03	243181.34	92.57	64.06	17.48	17475.30	25.25	0:29:59.000	391670.27	385818.36	0.000	3542.5	216.31	2:07:14.000	1:58:45.000	217.329	137.672	0.0	0.01	-2.55	
1492	69.20	69.23	69198.39	69226.14	100.040	245.71	243.24	245713.67	243239.55	92.54	64.04	17.47	17466.52	25.23	0:29:58.000	391565.88	385720.62	0.000	3542.5	216.35	2:07:25.000	1:58:46.000	221.619	140.845	0.0	0.03	-2.47	
1493	69.22	69.19	69222.29	69189.48	99.953	245.81	243.11	245806.14	243110.48	92.57	64.08	17.44	17439.25	25.21	0:29:55.000	391885.88	385158.68	0.000	3542.9	216.24	2:07:22.000	1:58:42.000	225.876	140.105	0.0	-0.03	-2.70	
1494	69.25	69.19	69246.82	69192.90	99.922	245.89	243.13	245891.94	243129.30	92.53	64.07	17.46	17456.03	25.23	0:29:57.000	391286.38	385714.52	0.000	3542.9	216.25	2:07:43.000	1:58:43.000	217.329	140.386	0.0	-0.05	-2.76	
1495	69.18	69.21	69176.15	69211.79	100.052	245.63	243.18	245634.11	243184.14	92.58	64.04	17.48	17475.35	25.25	0:29:59.000	391809.53	385999.15	0.000	3542.5	216.31	2:07:14.000	1:58:45.000	225.908	140.421	0.0	0.04	-2.45	
1496	69.14	69.14	69136.87	69143.49	100.010	245.50	242.94	245495.04	242939.03	92.63	64.04	17.46	17455.87	25.25	0:29:57.000	390910.54	385081.34	0.000	3542.2	216.09	2:07:00.000	1:58:38.000	200.172	137.638	0.0	0.01	-2.56	
1497	69.14	69.17	69143.96	69165.31	100.031	245.52	243.02	245522.12	243018.14	92.64	64.05	17.48	17475.34	25.27	0:29:59.000	391319.38	385739.92	0.000	3542.2	216.16	2:07:02.000	1:58:40.000	225.908	137.638	0.0	0.02	-2.50	
1498	69.21	69.20	69211.21	69200.37	99.984	245.77	243.15	245767.98	243150.36	92.59	64.08	17.49	17488.42	25.27	0:30:00.000	391453.84	385398.10	0.000	3542.5	216.27	2:07:22.000	1:58:43.000	213.009	140.105	0.0	-0.01	-2.62	
